Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
522,-2.0179123100966234,-2.247967142499901,2.2402500607214226,1.299102368143526,2.2959293929215208,0.4817972970790278,-2.1339579190587807,0.8219232203147763,0.7512835706003075,-0.4646278678225303,0.1243814600860019,0.6941243646786783,0.25736032216446,-1.037193080610787,0.6735940501886107,-1.9437062131443243,1.2617542351785724,-1.8088554271713495,-0.5663499837956807,0.5934064859394209,0.4277268803802481,1.1269154733708,0.25537028807976947,-0.791583807272348,-0.20463827664378645,0.8229975906780249,-0.10315277074057244,-0.16951389888050944,1.4165199257481838,1
469,-2.1508646766682986,-0.3506939275725922,0.5010205011402014,2.518249239399731,1.0228840621060145,-0.38026997502143955,-2.316201541433128,1.0792926543625005,-0.8394477054305473,-1.507074119477298,1.514667891664343,-0.9294295625715965,-0.12778184671584525,-2.506266335030859,0.5453597518570832,-1.5809806221110991,-0.5866640611485812,-0.9993294271697868,-0.12215529588233387,0.3826734300435547,0.4681597426380326,0.602013994202783,-0.07014233508587903,-0.2893517273291638,-0.09208486199183902,0.531556518345303,0.06141368886408127,-0.15766123600886447,0.7766267231456571,1
521,-0.9550648713870276,-1.447178348718128,0.7089861282937526,1.5127324638045718,0.5258263441082419,-1.0661134925549707,0.21326542862084064,-0.13698778800179207,-0.1323731418805752,-0.5702842883780985,-0.2376108623019071,-0.11412439426600957,0.5173457103378136,-1.0220574572627172,1.5540564280687659,0.5733238368951437,0.30162840692171944,0.735854951486616,0.050088365741662505,1.0457253186170927,0.20112664191360619,-0.17443887921830703,0.7698526938045546,0.015458456450828661,0.2513069901568903,-0.028949777574659843,-0.14081304097481295,0.03342378815342161,272.7705263003966,1
489,-1.001857602161337,0.366751378524467,1.6907003443165205,0.10627877582222342,0.962221534124855,-0.8455540044205311,0.8235009990810923,-0.1295372870493888,-0.12704651908324763,-0.528504475657751,-0.33803852682298513,-0.2867514965208496,-1.3182539670161832,0.15584095172730958,-0.3183432724046047,-0.59503865735453,-0.06010241807691481,-0.75989149160615,-1.0990287113256278,-0.10724675338770313,0.04397211735917729,0.2382882401924137,-0.2583223186073396,0.3286921269986739,0.32502351107215455,-0.39067059987594827,-0.12635442930094626,-0.1492297343032019,1.0,1
290,0.22699811552170202,0.37284530829361257,0.979905516093371,0.4527614593519338,0.25849014877599785,-0.9905597104788929,0.45982276159816127,-0.1810597292758384,-0.048318235413037994,-0.4201864865626981,-0.2641019471215248,-0.08203438648446784,-0.591475853018086,-0.062033642931882904,0.44707173768079256,-0.05071027767073022,-0.012484944847095194,-0.5245615066358769,-0.6667018256131318,-0.09789771348750238,-0.12092892438776423,-0.3081017772989273,-0.05369688493469035,0.36106671741317875,0.2984280998554555,-0.16359681772816137,-0.0615391041173528,-0.0428737413381174,1.8942253738331223,1
563,0.36871049624317065,0.2721682079628576,0.5680602626004937,0.2908943709952295,0.021516550690402425,-0.837331544960537,0.14613869254459755,-0.10617823498284178,0.017127950982461154,-0.22085511125452179,0.2797163839071002,0.5396696708620643,0.37317559434943215,-0.26839304009831333,0.5591033850401002,0.3144032593343178,-0.14828168037014477,-0.3792255317919176,-0.1803018143315402,-0.05100603363934701,-0.2550168905195612,-0.6341444139980148,0.01208508396471221,0.17086120132411195,0.05610622390829789,0.13768926868363177,-0.11800602387611002,-0.0920411048427032,1.2039564152368012,1
533,-1.7045094712110285,-2.23559553967966,2.2708640714355526,1.0992179881360717,2.205794225902917,0.44327094513946796,-1.9098790156342844,0.6976067848749513,0.873002444574155,-0.32475851305089487,-0.05636919798485195,0.8506978679276065,0.31134120658835934,-0.7970786687720532,0.7258121537100125,-1.7670194640279144,1.3650492894204809,-1.768906627602148,-0.585478319628165,0.5577780532983133,0.35800210221282636,1.0122091398773132,0.2823739933507952,-0.748047889623582,-0.17930200454862455,0.7913606614946653,-0.11531462904131469,-0.1527054631316594,1.4809187533950945,1
476,-2.215852446044534,-1.7661883006094705,1.34382463851681,1.464665348654599,1.2058770264475447,-1.0007271112341825,0.5421128838627898,-0.10253589703355018,-0.22054494544767994,-0.735368245615081,-0.4394617587586585,-0.473292411095169,-0.17250023173085272,-0.9564833038807405,1.1073963722786115,0.15230273538607264,0.35746348369651243,0.744243849096706,-0.29506903509526383,1.2335022430140046,0.42876331596451106,0.37518445241506887,0.7366765766681421,-0.02806570895679278,0.32335253758195415,-0.26606156866927266,-0.19473971908004375,-0.027435560863380393,322.41569649154997,1
144,0.5797239905607078,0.4650151325317882,0.38787263435695796,0.3626965773754557,0.3111490039753364,-0.31487265832480754,0.2065334395638692,-0.007189707312278221,-0.055260981305655266,-0.20260591905275646,-0.9762071490173695,-0.4228079996003298,-0.2829826375286488,0.11203139494623371,1.3216094770138203,0.26589261410135356,-0.23296431451087934,-0.19127373589555452,0.3600240389531632,-0.05927542938209098,-0.19681728934213638,-0.5750747065722102,0.1411869247981574,-0.6340770634518779,-0.701340172859885,0.0836784386454039,0.12243970127785331,0.14478154531330512,1.7184358771813364,1
50,0.8869726205914755,0.0024076992580281398,0.38619970755920197,0.5142321680717741,0.2894139079953243,-0.017741640263997757,-0.27280478640226014,0.1522633324560837,-0.13946270827932444,-0.182413017520938,1.4532641379642899,1.050021468576689,0.4717623376795716,-0.2107927332010125,0.6407883178686425,0.22946375749017686,0.03968994459643005,-0.3486860516599567,-0.19148253971351747,-0.0031881625473734188,-0.16386792889162263,-0.463514108111727,0.120058886683748,-0.3892459236569582,0.13025942436269078,0.19610073092713926,-0.020026902868505263,-0.003018699770460582,2.576352037650015,1
507,-1.8793397898159698,-2.317417385123618,2.3493583964760694,1.0801374402399226,2.3662079534645057,0.5742267041293029,-1.9695241802144738,0.7504221181188813,0.8955754401230258,-0.3177585740991998,-0.15027686421704178,0.7998874077037069,0.2514310042107677,-0.7721936412203644,0.7371000819479675,-1.8685363054542985,1.3915042032775535,-1.809187023369079,-0.542374915909931,0.5820404132538972,0.39023416731096255,1.1032001580262707,0.28925465056886995,-0.8867304694134029,-0.28769344025017285,0.8151006473377308,-0.10379233218319961,-0.14760850068841957,1.4701908472838605,1
506,-2.057433092675354,-1.683992809789031,1.7232550267018123,1.661500117599767,1.9175100459826713,0.22554331599208766,-2.1881307838368893,0.8984276234156237,0.2784304238508635,-0.7745004389094889,0.537651334112244,0.21151451411154865,0.14287480896365856,-1.473882747574061,0.6354757379375517,-1.8358841443191145,0.7123022811638151,-1.5682196125343557,-0.4343108021223966,0.5307649888456314,0.4397457590172388,0.9708857781621039,0.15860996753424106,-0.6422927089089517,-0.17118118863809617,0.7363652158570455,-0.05423453455196908,-0.1659906331846202,1.2263083425641519,1
350,-1.7643691072250773,1.630275805002929,-1.1363925377844892,3.106226930372104,-0.21329123845199416,-1.0412035491393805,-1.8866551608394047,1.104111174530563,-2.162223277722869,-2.1683981710512445,2.087135380238461,-2.442571085680343,-0.6085999682994406,-3.2102757225681215,0.6425333296838065,-0.8547543481711121,-2.272687497524223,-0.038970649823333384,0.4997126514621679,0.08768109675753097,0.3688870951713268,-0.1147075719668964,-0.3237017182213544,-0.0665535270292612,-0.2846923234648402,0.1543183461427496,0.2543946428352279,-0.05751754481521815,0.22734357846487863,1
146,0.19204783616441878,0.5208341865874343,0.4216356735829122,0.15028347676225529,0.7420726814018871,0.21609168413607993,0.2565539915603614,0.1337307706352399,-0.13708251306503894,-0.14519890111552394,-1.3067722849801924,-0.6991603102427639,-0.5323608235835362,0.35068074153322537,1.3999777387307126,0.14273330720143712,-0.37237541436643096,-0.12069987704026924,0.6794782911142747,-0.04658715553610887,-0.1390424935261355,-0.40914788978060007,0.14574066546361797,-1.2554059707851861,-1.224109856896311,0.08076362559497513,0.20623087150603175,0.20733267865968394,1.1702074898024593,1
532,-1.9100479259547236,-1.6150375071587972,2.0248593371446786,0.5192664195062916,1.9294395109541158,0.2881194376022239,-1.2881131852250722,0.5645522480513819,0.6356345443275266,-0.2380290538326475,0.3294745241223821,0.977272814043509,0.3502928481824447,-0.6102418881931824,0.2176354535903236,-1.3254288985390552,0.8225818823357405,-1.4386629021424238,-0.4571737970572053,0.4073972185299013,0.21445354155401578,0.7160175713814443,0.10444684797086576,-0.6430145695684324,-0.25930421635123513,0.6465596224023112,-0.20081034799193748,-0.24448295179684998,1.3272430489910685,1
55,1.2214733535157616,0.3056678925667441,0.23036001184414207,0.5632067350273404,-0.14264282863032599,-0.54635401848533,-0.0010317183086285403,-0.0501363012290052,-0.11894628971966356,-0.22128942140812413,0.8206988496844757,0.6705104581048901,0.35856095197077476,-0.2098545377284165,0.8519078187276876,0.4719187705204318,-0.06383649260665386,-0.23594248687762215,-0.16963593109478609,-0.07409612647227191,-0.2548093524879636,-0.7297941853821417,0.11387310486291015,-0.02080631506138203,0.19007821236516573,0.1112448014103089,-0.015732940489455425,0.022317795217069787,2.69,1
413,-2.2793992787386927,1.8433057242152915,-1.4497953860927675,3.731544672402803,-0.4396218129168571,-1.3616078995642704,-2.3767847290627797,1.3200662672925676,-2.6102258943716095,-2.6174268039034416,3.0795416845384964,-2.6702992810146595,-0.5364867642034361,-4.053213263393199,0.3286371047469542,-1.0791652786921673,-2.694776328643135,-0.046611711841469304,0.3850492374466202,0.11981821461127244,0.47735868804564796,-0.044033048751682444,-0.45357525427169126,0.2882848005983105,0.0227985669241307,0.1814154243253889,0.22645045650353693,-0.15702651781404656,0.05722582285823685,1
415,-0.712482060140083,0.43109487479812103,1.463603320073302,0.16809741371596368,0.9355092287124582,-0.6529147486632381,0.7535819095093298,-0.09285286475582619,-0.1380129513898668,-0.4817468642588527,-0.731067051760351,-0.5305064480018583,-1.312614937834383,0.23557798384066944,0.09930314591877121,-0.4860989372532105,-0.10199604162546172,-0.6381812061703223,-0.7704253770948386,-0.10227556702088265,0.024352774911105268,0.13859037918276362,-0.16992770738484367,0.008810437391748804,0.007903861812685875,-0.3399211610038264,-0.03207657236871381,-0.04914489692387902,0.9978473538509655,1
564,0.4528685740256366,0.28093144048365853,0.5433396472754077,0.32873615622720687,-0.014390699398263762,-0.85911868967961,0.14122871375094667,-0.11603497089280712,0.016874912461073126,-0.22702322852480783,0.24849304485503254,0.5167964180046277,0.37086019593946995,-0.2725408399000315,0.608499036514988,0.3295404065448111,-0.13558912838043669,-0.3729094447643424,-0.18188745047664223,-0.05316183079933543,-0.2580309629413511,-0.6518007207072093,0.023026290325699972,0.18716881794838022,0.07172727830658743,0.1335904463419899,-0.10893549546334114,-0.08039870593611836,1.2121017379062586,1
425,-1.9628080537706436,1.559743970649686,-0.763913122607383,3.0347703134249677,-0.14640507847035733,-1.2938751521219622,-1.6749344122881653,1.0008104831916218,-2.1066717452079073,-2.2175257264663637,2.2729825929566885,-2.2755978081144557,-0.8219687022132145,-3.159014847397841,0.22006126001688187,-1.0163936370901765,-2.1205329584005943,-0.21003094625581087,0.010026432408044128,0.06501263454223614,0.4034103727418961,0.044830920833729804,-0.4128931920166705,0.33665396620164595,0.13201598326261382,0.01837222507860209,0.16885298444178423,-0.13885545082972445,0.2524446905225458,1
494,-0.6684606424983774,0.3942203374285922,1.570777942735399,0.24300818028333673,0.8091027679556765,-0.9207777636103593,0.7858052450082642,-0.16296953676828302,-0.12352000602220592,-0.5404764145264714,-0.4273359669968193,-0.34074996096276977,-1.2746187067115102,0.12851606972794963,-0.1204299901427052,-0.5148263089024457,-0.018825963072419453,-0.7263858116917613,-1.0764637477737153,-0.11299725950853715,0.02439966669811544,0.15047929979712635,-0.2121616285026766,0.38036470208936335,0.3709251254287117,-0.3887336045747378,-0.09467740851458706,-0.10715167778930215,1.0344457968480738,1
261,-1.0631459856449879,1.3510498543028133,-0.9766522870246428,2.7325460731845457,-0.3146524122668812,-0.9473915938436018,-1.6609898856960186,0.9259168865745611,-1.8737014034999595,-1.843576639536869,2.6355022387690474,-1.4864757639422694,-0.20870166998553402,-2.8115378272284484,0.4773551431643328,-0.568741749646291,-1.8621657555316675,-0.07618759739089277,0.21635945914998633,0.05704581358103723,0.2523767162778401,-0.2502192415587388,-0.2632743994456141,0.0849158680081824,0.08823994838557797,0.15932316763938084,0.16485399132725911,-0.08695450758781728,0.9588888363776122,1
536,0.33563553798477574,0.37885210531483865,0.9119441837085658,0.4763527682303818,0.2008135997728051,-0.997252690701377,0.4253165572693576,-0.18764260738219365,-0.05159518478981877,-0.4078271326029704,-0.23069389986476632,-0.007752323140562345,-0.4283919417745099,-0.10122879156566575,0.5058085428558181,0.0007970700899309069,-0.01641615597624233,-0.5106344313840723,-0.6180360411756257,-0.09255317471689849,-0.13785457304433535,-0.3557637104666265,-0.035014742915874864,0.3609534388858479,0.29283344371086284,-0.13688604368622126,-0.056889992281676474,-0.03516390895772266,1.167663367933099,1
26,0.9597393272424429,0.37782434335175735,0.04881226605559699,0.6832969955173409,0.02145114574731371,-0.17140238457862894,-0.24166471826344002,0.17165061291187916,-0.4220017074891151,-0.33955475032575266,1.7180056296835988,0.8025760178103638,0.4172676111927463,-0.41837760524097334,0.6192735397085221,0.35762074800634447,-0.29466853317653313,-0.17232939363575195,-0.10850605691767198,-0.05610010537318509,-0.176556879114998,-0.5986867385191373,0.06376194345224537,-0.29612374494852844,0.1590457311534517,0.129335494378365,0.008910747887243624,0.0042579177118842754,2.5118088093378548,1
467,-2.155786603607713,-0.28045644035233463,0.4366338260935816,2.563382334683931,0.9757556335536783,-0.4121839020883322,-2.322948241906619,1.0888205295217483,-0.8983369401448854,-1.5456657175151234,1.5661366125118161,-0.9895338993215408,-0.14203989766595537,-2.5606517620326867,0.5406124888801985,-1.5675524379865304,-0.6550929281375368,-0.9693605899816464,-0.10571110720663202,0.37487204424212234,0.46965657642231096,0.5825820217040986,-0.08219288665101343,-0.2707589811610984,-0.08791810890587645,0.520767303364364,0.06750597673934533,-0.1572224477255412,0.7529377308136556,1
536,-1.8035867176685532,-0.5795321953810826,1.504676622617702,-0.210849328037212,1.3030760322401491,-0.07193904590582414,-0.32126631263892763,0.3013442581363841,0.2555442303118029,-0.13147091483061915,0.7840059163135764,1.0611774598176758,0.4004977416949022,-0.33350614188602257,-0.3382992544915123,-0.5426097680319639,0.022453187877356062,-0.8790648057230682,-0.2606151738557426,0.15629536674599348,-0.03017629860667237,0.15221670765650516,-0.12300129622594666,-0.3912202762875001,-0.3063279287967515,0.39433126658787043,-0.29041648275715115,-0.3308364549943991,1.1240612623589477,1
501,-1.3399546833110036,-0.713072122976228,2.0199455348387922,0.5503378532503641,1.540754628741637,-0.3267732771373547,-0.26893300508366125,0.20629647784505772,0.280674109325204,-0.48024788658491985,-0.3164319138882278,0.08498000638499137,-0.8017713853212399,-0.2089611565881638,0.09118488294104554,-1.163858326663905,0.5651814205388047,-1.2170095790074331,-0.9758315232841681,0.1655863977325417,0.2031068187692949,0.6323893785701513,-0.044519937518154,-0.09177200432640537,0.15668876321189718,0.051100167882,-0.11219548802672115,-0.1431600719285711,1.1920161941899123,1
413,-2.143771997728365,1.8770945245005877,-1.5194042083380017,3.841846013453958,-0.5144305279581007,-1.409602214028368,-2.4132075631083,1.316065888667684,-2.638695366333045,-2.6549533430334376,3.048574618598822,-2.7490059608020965,-0.5506803771048562,-4.101589489703659,0.4223384098146802,-1.0645379141088476,-2.6971844258649305,-0.030774808087985217,0.3879826175822181,0.1174406517819169,0.47928995203040897,-0.07211976849244683,-0.43723520061379084,0.3212801677937393,0.052852412687337647,0.173902116713856,0.24777536108658033,-0.13505498326510804,0.06087105468272269,1
